order_id,customer_id,seller_id,product_id,order_date,quantity,unit_price,discount_rate,order_value,delivery_days,order_status,payment_method,seller_rating,delivery_bucket,rating_bucket,discount_bucket
ORD32110,C04997,S0882,P0296,2025-09-04,1,1257,0.05,1194.15,5,Delivered,UPI,3.8,4-6 Days,Medium Rating,1-10%
ORD32111,C04100,S0690,P0088,2025-05-29,1,686,0.2,548.8,5,Delivered,COD,3.0,4-6 Days,Low Rating,11-20%
ORD32112,C02972,S0626,P0199,2025-11-21,1,4424,0.15,3760.4,7,Cancelled,COD,3.4,7-10 Days,Low Rating,11-20%
ORD32113,C07942,S0764,P0215,2025-12-05,1,557,0.0,557.0,2,Delivered,UPI,4.1,1-3 Days,Medium Rating,No Discount
ORD32114,C05694,S0913,P0016,2025-10-06,1,4598,0.1,4138.2,4,Delivered,UPI,3.7,4-6 Days,Medium Rating,1-10%
ORD32115,C06768,S0752,P0118,2025-04-22,1,989,0.1,890.1,2,Delivered,UPI,3.9,1-3 Days,Medium Rating,1-10%
ORD32116,C03692,S0141,P0329,2025-05-10,4,4158,0.25,12474.0,4,Delivered,Credit Card,4.7,4-6 Days,High Rating,21-30%
ORD32117,C03841,S0769,P0337,2025-10-16,1,2586,0.1,2327.4,4,Returned,Credit Card,3.0,4-6 Days,Low Rating,1-10%
ORD32118,C00903,S0052,P0485,2025-11-22,3,4004,0.3,8408.4,5,Delivered,UPI,3.9,4-6 Days,Medium Rating,21-30%
ORD32119,C06331,S0454,P0486,2025-01-07,2,3232,0.05,6140.8,6,Delivered,Debit Card,4.3,4-6 Days,Medium Rating,1-10%
ORD32120,C04510,S0499,P0065,2025-01-30,1,808,0.2,646.4,3,Delivered,COD,4.3,1-3 Days,Medium Rating,11-20%
ORD32121,C07395,S0013,P0471,2025-12-26,1,690,0.2,552.0,2,Delivered,UPI,3.2,1-3 Days,Low Rating,11-20%
ORD32122,C07238,S0993,P0282,2025-08-17,3,3908,0.1,10551.6,2,Delivered,Credit Card,4.5,1-3 Days,Medium Rating,1-10%
ORD32123,C08085,S0749,P0479,2025-10-28,2,2683,0.15,4561.1,4,Delivered,Wallet,4.6,4-6 Days,High Rating,11-20%
ORD32124,C04399,S0959,P0226,2025-04-11,1,4870,0.15,4139.5,7,Delivered,Debit Card,5.0,7-10 Days,High Rating,11-20%
ORD32125,C03670,S0939,P0096,2025-03-28,1,709,0.0,709.0,6,Delivered,UPI,3.8,4-6 Days,Medium Rating,No Discount
ORD32126,C09439,S0203,P0027,2025-10-04,3,4397,0.15,11212.35,7,Delivered,Wallet,3.1,7-10 Days,Low Rating,11-20%
ORD32127,C06146,S0568,P0034,2025-06-17,1,3323,0.1,2990.7,3,Delivered,COD,4.9,1-3 Days,High Rating,1-10%
ORD32128,C08978,S0118,P0358,2025-10-07,3,3833,0.15,9774.15,1,Delivered,Wallet,3.0,1-3 Days,Low Rating,11-20%
ORD32129,C06282,S0098,P0333,2025-02-19,1,337,0.15,286.45,6,Delivered,UPI,4.8,4-6 Days,High Rating,11-20%
ORD32130,C09336,S0473,P0098,2025-11-10,1,4012,0.05,3811.4,5,Delivered,Debit Card,3.7,4-6 Days,Medium Rating,1-10%
ORD32131,C03091,S0737,P0398,2025-02-02,1,670,0.0,670.0,5,Delivered,UPI,4.4,4-6 Days,Medium Rating,No Discount
ORD32132,C05939,S0620,P0021,2025-01-10,1,740,0.25,555.0,6,Delivered,Wallet,5.0,4-6 Days,High Rating,21-30%
ORD32133,C09161,S0128,P0032,2025-03-19,2,1818,0.25,2727.0,5,Delivered,UPI,4.2,4-6 Days,Medium Rating,21-30%
ORD32134,C08528,S0630,P0254,2025-03-24,2,3260,0.05,6194.0,1,Delivered,UPI,4.8,1-3 Days,High Rating,1-10%
ORD32135,C05364,S0529,P0412,2025-10-31,2,4325,0.15,7352.5,6,Delivered,UPI,5.0,4-6 Days,High Rating,11-20%
ORD32136,C07932,S0372,P0063,2025-02-28,1,3467,0.0,3467.0,4,Cancelled,COD,4.0,4-6 Days,Medium Rating,No Discount
ORD32137,C09045,S0032,P0177,2025-12-23,1,2670,0.2,2136.0,4,Delivered,COD,4.8,4-6 Days,High Rating,11-20%
ORD32138,C08345,S0068,P0400,2025-07-22,1,4368,0.15,3712.8,3,Delivered,UPI,5.0,1-3 Days,High Rating,11-20%
ORD32139,C09837,S0040,P0199,2025-09-20,1,4424,0.15,3760.4,2,Delivered,UPI,3.3,1-3 Days,Low Rating,11-20%
ORD32140,C00519,S0291,P0351,2025-06-05,1,2076,0.15,1764.6,4,Delivered,UPI,3.7,4-6 Days,Medium Rating,11-20%
ORD32141,C02051,S0639,P0447,2025-11-28,1,4475,0.3,3132.5,1,Delivered,COD,5.0,1-3 Days,High Rating,21-30%
ORD32142,C04326,S0926,P0377,2025-03-08,1,4524,0.1,4071.6,3,Delivered,UPI,4.0,1-3 Days,Medium Rating,1-10%
ORD32143,C04478,S0590,P0004,2025-07-19,1,1183,0.3,828.1,7,Delivered,UPI,3.4,7-10 Days,Low Rating,21-30%
ORD32144,C07194,S0941,P0485,2025-01-14,1,4004,0.0,4004.0,3,Delivered,UPI,4.4,1-3 Days,Medium Rating,No Discount
ORD32145,C03614,S0747,P0130,2025-04-17,1,4465,0.15,3795.25,3,Delivered,Credit Card,3.0,1-3 Days,Low Rating,11-20%
ORD32146,C03719,S0441,P0350,2025-05-04,1,2626,0.0,2626.0,5,Delivered,UPI,5.0,4-6 Days,High Rating,No Discount
ORD32147,C04549,S0384,P0029,2025-06-01,2,4168,0.15,7085.6,4,Delivered,UPI,3.8,4-6 Days,Medium Rating,11-20%
ORD32148,C06896,S0056,P0425,2025-06-25,2,4974,0.2,7958.4,2,Cancelled,COD,3.4,1-3 Days,Low Rating,11-20%
ORD32149,C08211,S0530,P0491,2025-02-05,1,210,0.0,210.0,3,Delivered,UPI,3.6,1-3 Days,Medium Rating,No Discount
ORD32150,C02867,S0817,P0457,2025-11-22,1,357,0.2,285.6,2,Delivered,Debit Card,4.6,1-3 Days,High Rating,11-20%
ORD32151,C09593,S0013,P0143,2025-03-14,1,2491,0.25,1868.25,5,Delivered,COD,3.2,4-6 Days,Low Rating,21-30%
ORD32152,C05915,S0950,P0446,2025-09-08,1,291,0.15,247.35,2,Delivered,COD,3.7,1-3 Days,Medium Rating,11-20%
ORD32153,C09092,S0927,P0242,2025-11-07,2,1145,0.2,1832.0,6,Delivered,COD,3.0,4-6 Days,Low Rating,11-20%
ORD32154,C09863,S0695,P0050,2025-09-06,1,1342,0.25,1006.5,3,Delivered,COD,4.2,1-3 Days,Medium Rating,21-30%
ORD32155,C00184,S0250,P0318,2025-03-30,1,1331,0.0,1331.0,2,Delivered,UPI,4.6,1-3 Days,High Rating,No Discount
ORD32156,C06660,S0163,P0107,2025-04-03,1,3016,0.25,2262.0,3,Delivered,Wallet,4.8,1-3 Days,High Rating,21-30%
ORD32157,C00441,S0773,P0451,2025-06-12,2,4188,0.05,7957.2,5,Delivered,COD,4.2,4-6 Days,Medium Rating,1-10%
ORD32158,C04158,S0355,P0127,2025-03-12,1,936,0.1,842.4,6,Cancelled,UPI,4.6,4-6 Days,High Rating,1-10%
ORD32159,C04895,S0913,P0067,2025-07-01,1,734,0.0,734.0,2,Delivered,UPI,3.7,1-3 Days,Medium Rating,No Discount
ORD32160,C00649,S0684,P0408,2025-01-07,1,4568,0.15,3882.8,6,Delivered,UPI,3.3,4-6 Days,Low Rating,11-20%
ORD32161,C03029,S0313,P0203,2025-09-14,1,2136,0.15,1815.6,4,Returned,Debit Card,4.1,4-6 Days,Medium Rating,11-20%
ORD32162,C09847,S0004,P0116,2025-08-21,1,696,0.2,556.8,5,Cancelled,UPI,3.1,4-6 Days,Low Rating,11-20%
ORD32163,C04414,S0866,P0097,2025-04-08,1,4320,0.15,3672.0,4,Delivered,COD,3.0,4-6 Days,Low Rating,11-20%
ORD32164,C07711,S0577,P0404,2025-06-02,2,1866,0.1,3358.8,4,Delivered,UPI,3.3,4-6 Days,Low Rating,1-10%
ORD32165,C08018,S0657,P0466,2025-09-20,1,2981,0.1,2682.9,6,Delivered,Credit Card,4.0,4-6 Days,Medium Rating,1-10%
ORD32166,C01522,S0735,P0207,2025-05-31,1,2772,0.25,2079.0,5,Delivered,COD,4.9,4-6 Days,High Rating,21-30%
ORD32167,C04035,S0054,P0375,2025-09-12,2,1534,0.25,2301.0,1,Delivered,Debit Card,4.4,1-3 Days,Medium Rating,21-30%
ORD32168,C05376,S0895,P0238,2025-02-20,1,1266,0.2,1012.8,2,Delivered,COD,3.6,1-3 Days,Medium Rating,11-20%
ORD32169,C09421,S0137,P0388,2025-12-18,1,4030,0.25,3022.5,4,Delivered,Credit Card,3.7,4-6 Days,Medium Rating,21-30%
ORD32170,C02122,S0570,P0238,2025-09-27,1,1266,0.1,1139.4,4,Delivered,COD,4.3,4-6 Days,Medium Rating,1-10%
ORD32171,C05649,S0438,P0384,2025-02-09,2,1948,0.1,3506.4,5,Delivered,UPI,4.5,4-6 Days,Medium Rating,1-10%
ORD32172,C06963,S0101,P0318,2025-08-19,1,1331,0.15,1131.35,3,Delivered,UPI,3.2,1-3 Days,Low Rating,11-20%
ORD32173,C07560,S0409,P0329,2025-01-27,1,4158,0.05,3950.1,4,Delivered,UPI,3.0,4-6 Days,Low Rating,1-10%
ORD32174,C02640,S0293,P0441,2025-12-16,1,3002,0.1,2701.8,3,Delivered,UPI,4.3,1-3 Days,Medium Rating,1-10%
ORD32175,C04795,S0997,P0076,2025-02-27,2,3194,0.25,4791.0,6,Delivered,Debit Card,4.9,4-6 Days,High Rating,21-30%
ORD32176,C08840,S0254,P0162,2025-03-22,2,3178,0.3,4449.2,3,Delivered,UPI,3.8,1-3 Days,Medium Rating,21-30%
ORD32177,C04475,S0445,P0254,2025-09-30,1,3260,0.0,3260.0,10,Delivered,Credit Card,3.0,7-10 Days,Low Rating,No Discount
ORD32178,C02038,S0838,P0161,2025-01-05,2,4335,0.0,8670.0,6,Delivered,COD,4.9,4-6 Days,High Rating,No Discount
ORD32179,C01179,S0660,P0033,2025-01-05,1,1490,0.3,1043.0,10,Delivered,Credit Card,3.2,7-10 Days,Low Rating,21-30%
ORD32180,C06467,S0093,P0162,2025-06-14,1,3178,0.1,2860.2,1,Delivered,UPI,3.8,1-3 Days,Medium Rating,1-10%
ORD32181,C08585,S0262,P0365,2025-02-09,2,3165,0.1,5697.0,3,Delivered,UPI,4.8,1-3 Days,High Rating,1-10%
ORD32182,C05447,S0698,P0135,2025-08-19,1,4799,0.3,3359.3,7,Delivered,UPI,3.8,7-10 Days,Medium Rating,21-30%
ORD32183,C02530,S0219,P0058,2025-05-10,2,3614,0.1,6505.2,4,Delivered,COD,4.6,4-6 Days,High Rating,1-10%
ORD32184,C01079,S0529,P0454,2025-01-08,1,1971,0.25,1478.25,2,Delivered,Debit Card,5.0,1-3 Days,High Rating,21-30%
ORD32185,C09221,S0630,P0094,2025-03-15,1,4509,0.1,4058.1,5,Delivered,COD,4.8,4-6 Days,High Rating,1-10%
ORD32186,C08467,S0232,P0310,2025-03-18,1,1584,0.05,1504.8,6,Delivered,UPI,3.5,4-6 Days,Low Rating,1-10%
ORD32187,C03690,S0893,P0343,2025-03-02,1,1359,0.05,1291.05,3,Delivered,Debit Card,3.4,1-3 Days,Low Rating,1-10%
ORD32188,C00107,S0269,P0134,2025-10-24,2,2269,0.1,4084.2,2,Delivered,Wallet,4.3,1-3 Days,Medium Rating,1-10%
ORD32189,C06348,S0437,P0252,2025-06-07,3,786,0.2,1886.4,1,Delivered,Debit Card,3.8,1-3 Days,Medium Rating,11-20%
ORD32190,C08369,S0378,P0134,2025-05-23,1,2269,0.0,2269.0,3,Delivered,Credit Card,4.3,1-3 Days,Medium Rating,No Discount
ORD32191,C05354,S0027,P0463,2025-09-15,1,4386,0.2,3508.8,2,Delivered,COD,3.6,1-3 Days,Medium Rating,11-20%
ORD32192,C04042,S0180,P0205,2025-10-04,2,380,0.1,684.0,9,Delivered,Credit Card,5.0,7-10 Days,High Rating,1-10%
ORD32193,C05480,S0933,P0269,2025-01-02,1,1629,0.05,1547.55,2,Delivered,Debit Card,4.4,1-3 Days,Medium Rating,1-10%
ORD32194,C09138,S0043,P0332,2025-09-07,3,967,0.15,2465.85,3,Cancelled,COD,4.8,1-3 Days,High Rating,11-20%
ORD32195,C06065,S0634,P0012,2025-02-05,1,3172,0.05,3013.4,1,Delivered,Credit Card,4.7,1-3 Days,High Rating,1-10%
ORD32196,C09356,S0709,P0166,2025-11-11,1,2129,0.0,2129.0,5,Returned,COD,4.8,4-6 Days,High Rating,No Discount
ORD32197,C08442,S0390,P0206,2025-08-11,1,1273,0.2,1018.4,7,Delivered,Wallet,3.8,7-10 Days,Medium Rating,11-20%
ORD32198,C00220,S0537,P0329,2025-01-23,3,4158,0.2,9979.2,2,Cancelled,UPI,4.2,1-3 Days,Medium Rating,11-20%
ORD32199,C07196,S0114,P0076,2025-05-09,1,3194,0.1,2874.6,8,Delivered,UPI,3.3,7-10 Days,Low Rating,1-10%
ORD32200,C07191,S0970,P0359,2025-07-24,1,854,0.15,725.9,6,Cancelled,UPI,3.8,4-6 Days,Medium Rating,11-20%
ORD32201,C04500,S0872,P0321,2025-01-07,1,1790,0.0,1790.0,3,Delivered,UPI,3.9,1-3 Days,Medium Rating,No Discount
ORD32202,C06720,S0905,P0409,2025-07-19,2,680,0.05,1292.0,10,Delivered,UPI,3.2,7-10 Days,Low Rating,1-10%
ORD32203,C04802,S0135,P0108,2025-09-01,1,4756,0.15,4042.6,8,Delivered,COD,4.9,7-10 Days,High Rating,11-20%
ORD32204,C08953,S0643,P0418,2025-05-28,4,1819,0.0,7276.0,3,Delivered,COD,4.9,1-3 Days,High Rating,No Discount
ORD32205,C04362,S0765,P0056,2025-08-31,1,416,0.15,353.6,4,Delivered,COD,4.1,4-6 Days,Medium Rating,11-20%
ORD32206,C04050,S0726,P0168,2025-10-27,2,246,0.15,418.2,2,Delivered,UPI,4.0,1-3 Days,Medium Rating,11-20%
ORD32207,C03770,S0296,P0023,2025-02-12,1,554,0.1,498.6,3,Delivered,UPI,4.9,1-3 Days,High Rating,1-10%
ORD32208,C01893,S0871,P0334,2025-05-22,1,419,0.2,335.2,5,Delivered,UPI,3.4,4-6 Days,Low Rating,11-20%
ORD32209,C03465,S0969,P0320,2025-05-08,1,614,0.1,552.6,5,Delivered,COD,3.8,4-6 Days,Medium Rating,1-10%
ORD32210,C04690,S0610,P0300,2025-03-27,2,4931,0.2,7889.6,4,Returned,COD,3.6,4-6 Days,Medium Rating,11-20%
ORD32211,C08902,S0232,P0064,2025-01-31,1,2942,0.1,2647.8,4,Delivered,UPI,3.5,4-6 Days,Low Rating,1-10%
ORD32212,C04158,S0068,P0318,2025-06-08,1,1331,0.1,1197.9,6,Delivered,Credit Card,5.0,4-6 Days,High Rating,1-10%
ORD32213,C06733,S0627,P0045,2025-06-01,1,3674,0.05,3490.3,4,Delivered,UPI,3.2,4-6 Days,Low Rating,1-10%
ORD32214,C03473,S0212,P0190,2025-09-12,1,1541,0.0,1541.0,9,Delivered,UPI,4.3,7-10 Days,Medium Rating,No Discount
ORD32215,C08097,S0421,P0427,2025-01-22,2,3621,0.25,5431.5,4,Delivered,UPI,3.8,4-6 Days,Medium Rating,21-30%
ORD32216,C06662,S0630,P0446,2025-07-29,1,291,0.0,291.0,2,Delivered,COD,4.8,1-3 Days,High Rating,No Discount
ORD32217,C02490,S0899,P0485,2025-04-14,1,4004,0.1,3603.6,9,Cancelled,COD,3.4,7-10 Days,Low Rating,1-10%
ORD32218,C03399,S0639,P0238,2025-07-16,1,1266,0.1,1139.4,5,Delivered,Debit Card,5.0,4-6 Days,High Rating,1-10%
ORD32219,C00701,S0052,P0491,2025-04-20,1,210,0.25,157.5,9,Delivered,UPI,3.9,7-10 Days,Medium Rating,21-30%
ORD32220,C01878,S0828,P0432,2025-05-14,3,2203,0.15,5617.65,7,Returned,COD,4.9,7-10 Days,High Rating,11-20%
ORD32221,C08158,S0886,P0130,2025-04-08,2,4465,0.0,8930.0,7,Cancelled,UPI,3.2,7-10 Days,Low Rating,No Discount
ORD32222,C08495,S0945,P0241,2025-02-18,2,1440,0.15,2448.0,8,Delivered,UPI,3.8,7-10 Days,Medium Rating,11-20%
ORD32223,C09522,S0438,P0463,2025-11-27,2,4386,0.1,7894.8,6,Delivered,UPI,4.5,4-6 Days,Medium Rating,1-10%
ORD32224,C07045,S0309,P0226,2025-06-23,1,4870,0.15,4139.5,5,Delivered,Debit Card,5.0,4-6 Days,High Rating,11-20%
ORD32225,C07319,S0451,P0284,2025-05-25,2,1510,0.2,2416.0,2,Delivered,Debit Card,4.7,1-3 Days,High Rating,11-20%
ORD32226,C02403,S0972,P0375,2025-10-06,3,1534,0.15,3911.7,5,Delivered,COD,3.2,4-6 Days,Low Rating,11-20%
ORD32227,C08479,S0573,P0401,2025-06-08,1,852,0.1,766.8,4,Cancelled,UPI,3.1,4-6 Days,Low Rating,1-10%
ORD32228,C03517,S0882,P0041,2025-10-22,2,1886,0.1,3394.8,2,Delivered,Credit Card,3.8,1-3 Days,Medium Rating,1-10%
ORD32229,C07262,S0450,P0123,2025-09-19,1,525,0.0,525.0,3,Delivered,COD,4.6,1-3 Days,High Rating,No Discount
ORD32230,C03519,S0739,P0047,2025-10-25,2,2731,0.1,4915.8,6,Delivered,UPI,3.3,4-6 Days,Low Rating,1-10%
ORD32231,C04696,S0296,P0445,2025-04-22,1,3956,0.1,3560.4,5,Delivered,UPI,4.9,4-6 Days,High Rating,1-10%
ORD32232,C08043,S0602,P0204,2025-09-08,3,4835,0.05,13779.75,4,Delivered,COD,3.6,4-6 Days,Medium Rating,1-10%
ORD32233,C08584,S0563,P0082,2025-01-09,2,345,0.15,586.5,6,Delivered,UPI,4.0,4-6 Days,Medium Rating,11-20%
ORD32234,C08070,S0646,P0133,2025-04-20,1,1352,0.25,1014.0,1,Delivered,COD,4.3,1-3 Days,Medium Rating,21-30%
ORD32235,C06922,S0422,P0110,2025-06-21,1,2110,0.0,2110.0,2,Delivered,Credit Card,4.0,1-3 Days,Medium Rating,No Discount
ORD32236,C00491,S0649,P0074,2025-06-04,2,4529,0.15,7699.3,6,Delivered,UPI,4.6,4-6 Days,High Rating,11-20%
ORD32237,C08566,S0407,P0004,2025-06-15,4,1183,0.05,4495.4,4,Delivered,Credit Card,3.5,4-6 Days,Low Rating,1-10%
ORD32238,C06765,S0225,P0464,2025-07-29,1,2422,0.1,2179.8,3,Delivered,UPI,3.5,1-3 Days,Low Rating,1-10%
ORD32239,C01126,S0792,P0051,2025-11-02,2,4545,0.05,8635.5,10,Delivered,UPI,3.5,7-10 Days,Low Rating,1-10%
ORD32240,C03632,S0147,P0278,2025-09-10,1,953,0.1,857.7,2,Delivered,UPI,4.0,1-3 Days,Medium Rating,1-10%
ORD32241,C01214,S0111,P0045,2025-12-24,1,3674,0.3,2571.8,3,Delivered,Wallet,3.4,1-3 Days,Low Rating,21-30%
ORD32242,C06634,S0228,P0219,2025-09-30,1,2417,0.15,2054.45,4,Delivered,UPI,4.4,4-6 Days,Medium Rating,11-20%
ORD32243,C02619,S0569,P0331,2025-09-10,1,4376,0.05,4157.2,4,Delivered,Credit Card,4.5,4-6 Days,Medium Rating,1-10%
ORD32244,C08698,S0697,P0475,2025-11-19,1,1144,0.2,915.2,5,Delivered,UPI,4.4,4-6 Days,Medium Rating,11-20%
ORD32245,C06456,S0191,P0349,2025-12-06,1,3066,0.1,2759.4,4,Delivered,UPI,4.8,4-6 Days,High Rating,1-10%
ORD32246,C04179,S0315,P0372,2025-06-30,2,2022,0.25,3033.0,2,Delivered,Credit Card,4.9,1-3 Days,High Rating,21-30%
ORD32247,C01763,S0570,P0042,2025-03-08,1,4670,0.0,4670.0,3,Cancelled,COD,4.3,1-3 Days,Medium Rating,No Discount
ORD32248,C07968,S0526,P0173,2025-09-01,1,3705,0.25,2778.75,3,Delivered,COD,4.0,1-3 Days,Medium Rating,21-30%
ORD32249,C02439,S0538,P0369,2025-07-11,3,1864,0.15,4753.2,9,Returned,UPI,4.4,7-10 Days,Medium Rating,11-20%
ORD32250,C07716,S0268,P0453,2025-10-15,2,3150,0.0,6300.0,1,Delivered,UPI,3.7,1-3 Days,Medium Rating,No Discount
ORD32251,C06715,S0902,P0482,2025-06-18,2,3301,0.25,4951.5,2,Delivered,COD,4.3,1-3 Days,Medium Rating,21-30%
ORD32252,C04405,S0280,P0460,2025-09-16,2,576,0.0,1152.0,9,Delivered,COD,3.1,7-10 Days,Low Rating,No Discount
ORD32253,C09003,S0279,P0074,2025-04-26,1,4529,0.25,3396.75,4,Delivered,UPI,4.8,4-6 Days,High Rating,21-30%
ORD32254,C08508,S0342,P0467,2025-11-06,1,936,0.0,936.0,5,Delivered,COD,3.9,4-6 Days,Medium Rating,No Discount
ORD32255,C09954,S0739,P0017,2025-01-08,1,1620,0.1,1458.0,4,Delivered,COD,3.3,4-6 Days,Low Rating,1-10%
ORD32256,C09202,S0362,P0286,2025-09-28,1,3893,0.25,2919.75,5,Returned,COD,4.1,4-6 Days,Medium Rating,21-30%
ORD32257,C07216,S0832,P0472,2025-04-03,1,3203,0.05,3042.85,5,Delivered,COD,4.1,4-6 Days,Medium Rating,1-10%
ORD32258,C06289,S0787,P0363,2025-08-02,1,1581,0.1,1422.9,2,Delivered,UPI,4.9,1-3 Days,High Rating,1-10%
ORD32259,C05667,S0895,P0437,2025-01-25,2,1885,0.0,3770.0,1,Delivered,Credit Card,3.6,1-3 Days,Medium Rating,No Discount
ORD32260,C07117,S0599,P0409,2025-01-21,1,680,0.05,646.0,3,Delivered,UPI,3.6,1-3 Days,Medium Rating,1-10%
ORD32261,C05167,S0157,P0419,2025-04-14,1,1917,0.0,1917.0,7,Delivered,UPI,4.8,7-10 Days,High Rating,No Discount
ORD32262,C06459,S0721,P0105,2025-10-09,3,4594,0.1,12403.8,4,Delivered,UPI,4.8,4-6 Days,High Rating,1-10%
ORD32263,C03239,S0285,P0147,2025-05-08,1,337,0.1,303.3,1,Delivered,COD,4.8,1-3 Days,High Rating,1-10%
ORD32264,C02587,S0206,P0410,2025-11-19,1,280,0.15,238.0,2,Delivered,UPI,4.1,1-3 Days,Medium Rating,11-20%
ORD32265,C05574,S0254,P0483,2025-05-06,1,2066,0.0,2066.0,7,Delivered,Debit Card,3.8,7-10 Days,Medium Rating,No Discount
ORD32266,C04560,S0293,P0187,2025-12-14,1,3691,0.1,3321.9,3,Delivered,Debit Card,4.3,1-3 Days,Medium Rating,1-10%
ORD32267,C09400,S0827,P0477,2025-09-01,2,900,0.1,1620.0,4,Delivered,Credit Card,3.3,4-6 Days,Low Rating,1-10%
ORD32268,C07541,S0767,P0066,2025-12-09,1,2552,0.1,2296.8,3,Delivered,Wallet,4.3,1-3 Days,Medium Rating,1-10%
ORD32269,C04925,S0660,P0289,2025-05-31,1,3867,0.2,3093.6,9,Delivered,Debit Card,3.2,7-10 Days,Low Rating,11-20%
ORD32270,C06455,S0701,P0181,2025-10-22,1,2504,0.1,2253.6,2,Delivered,UPI,4.8,1-3 Days,High Rating,1-10%
ORD32271,C00164,S0896,P0347,2025-04-07,2,687,0.05,1305.3,8,Delivered,UPI,3.7,7-10 Days,Medium Rating,1-10%
ORD32272,C03464,S0868,P0296,2025-03-16,2,1257,0.25,1885.5,8,Delivered,UPI,3.4,7-10 Days,Low Rating,21-30%
ORD32273,C04151,S0164,P0034,2025-08-01,2,3323,0.3,4652.2,3,Delivered,UPI,3.3,1-3 Days,Low Rating,21-30%
ORD32274,C09507,S0447,P0374,2025-05-29,3,809,0.25,1820.25,2,Delivered,Credit Card,4.6,1-3 Days,High Rating,21-30%
ORD32275,C02227,S0110,P0336,2025-03-18,1,4126,0.15,3507.1,5,Delivered,UPI,4.0,4-6 Days,Medium Rating,11-20%
ORD32276,C04644,S0703,P0053,2025-12-29,1,3789,0.05,3599.55,2,Cancelled,COD,3.4,1-3 Days,Low Rating,1-10%
ORD32277,C06367,S0126,P0380,2025-04-25,1,3765,0.25,2823.75,3,Delivered,UPI,4.4,1-3 Days,Medium Rating,21-30%
ORD32278,C05493,S0108,P0318,2025-01-09,1,1331,0.2,1064.8,5,Delivered,UPI,4.5,4-6 Days,Medium Rating,11-20%
ORD32279,C08843,S0202,P0461,2025-03-28,1,3494,0.05,3319.3,1,Delivered,Debit Card,3.6,1-3 Days,Medium Rating,1-10%
ORD32280,C05398,S0089,P0412,2025-07-23,1,4325,0.15,3676.25,4,Delivered,COD,3.7,4-6 Days,Medium Rating,11-20%
ORD32281,C04735,S0648,P0201,2025-04-19,1,598,0.15,508.3,2,Delivered,UPI,4.4,1-3 Days,Medium Rating,11-20%
ORD32282,C00188,S0973,P0055,2025-02-04,1,1946,0.25,1459.5,4,Cancelled,UPI,3.2,4-6 Days,Low Rating,21-30%
ORD32283,C07327,S0947,P0134,2025-06-23,1,2269,0.05,2155.55,5,Delivered,UPI,4.3,4-6 Days,Medium Rating,1-10%
ORD32284,C06514,S0191,P0097,2025-03-26,1,4320,0.2,3456.0,4,Delivered,COD,4.8,4-6 Days,High Rating,11-20%
ORD32285,C09406,S0213,P0222,2025-02-13,1,2266,0.15,1926.1,2,Delivered,COD,4.7,1-3 Days,High Rating,11-20%
ORD32286,C05864,S0731,P0299,2025-03-06,1,2529,0.15,2149.65,10,Delivered,UPI,3.5,7-10 Days,Low Rating,11-20%
ORD32287,C06234,S0456,P0378,2025-08-03,1,3891,0.15,3307.35,2,Delivered,UPI,5.0,1-3 Days,High Rating,11-20%
ORD32288,C09647,S0611,P0424,2025-05-12,2,4051,0.15,6886.7,5,Delivered,COD,3.6,4-6 Days,Medium Rating,11-20%
ORD32289,C09261,S0190,P0136,2025-06-27,1,1119,0.25,839.25,7,Delivered,Debit Card,3.0,7-10 Days,Low Rating,21-30%
ORD32290,C09145,S0952,P0223,2025-09-18,1,2549,0.2,2039.2,5,Delivered,UPI,3.1,4-6 Days,Low Rating,11-20%
ORD32291,C04282,S0900,P0483,2025-05-08,1,2066,0.15,1756.1,1,Delivered,COD,3.8,1-3 Days,Medium Rating,11-20%
ORD32292,C05077,S0869,P0451,2025-01-15,1,4188,0.2,3350.4,6,Delivered,Wallet,3.1,4-6 Days,Low Rating,11-20%
ORD32293,C07051,S0556,P0197,2025-09-29,1,2308,0.0,2308.0,1,Cancelled,Debit Card,4.2,1-3 Days,Medium Rating,No Discount
ORD32294,C05409,S0249,P0440,2025-09-20,1,2613,0.15,2221.05,4,Delivered,COD,4.5,4-6 Days,Medium Rating,11-20%
ORD32295,C02849,S0932,P0205,2025-10-17,1,380,0.2,304.0,5,Delivered,UPI,3.3,4-6 Days,Low Rating,11-20%
ORD32296,C05302,S0377,P0009,2025-01-16,3,2277,0.25,5123.25,6,Delivered,Debit Card,3.7,4-6 Days,Medium Rating,21-30%
ORD32297,C00936,S0899,P0462,2025-12-26,1,912,0.25,684.0,3,Delivered,UPI,3.4,1-3 Days,Low Rating,21-30%
ORD32298,C03924,S0019,P0058,2025-08-06,2,3614,0.2,5782.4,3,Delivered,UPI,4.9,1-3 Days,High Rating,11-20%
ORD32299,C08080,S0112,P0397,2025-01-20,1,4946,0.2,3956.8,2,Delivered,COD,4.2,1-3 Days,Medium Rating,11-20%
ORD32300,C02313,S0648,P0091,2025-12-14,1,3382,0.05,3212.9,4,Delivered,COD,4.4,4-6 Days,Medium Rating,1-10%
ORD32301,C08409,S0701,P0397,2025-02-28,1,4946,0.1,4451.4,3,Delivered,Debit Card,4.8,1-3 Days,High Rating,1-10%
ORD32302,C09666,S0007,P0277,2025-12-21,2,343,0.05,651.7,2,Delivered,Debit Card,4.1,1-3 Days,Medium Rating,1-10%
